delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.4,1000,exp,213,9,17,space,0.5889411999378353,None,888 ,1,[4.071605999954045],[4.071611299994402],17,9,213,7,1841.397867999971,,1841.3908896000357,1841.397867999971,1842.381098599988,1842.381098599988,1842.390318299993,1842.9732776000164,space,0.5889411999378353,None,1842.9736184000503,1843.3726592666392,1843.6773691000417,1843.6719125000527,1843.6722288000165,1843.6773691000417,1843.6773691000417,1843.6773691000417,1847.7491559999762,888 ,1,[4.071605999954045],[4.071611299994402],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,214,10,17,space,1.4625429000006989,None,444,1,[1.9484736999729648],[1.9484815000323579],17,10,214,5,1847.7563336000312,,1847.7493223999627,1847.7563336000312,1848.7481052000076,1848.7481052000076,1848.7481052000076,1850.215545700048,space,1.4625429000006989,None,1850.2165884999558,1850.9150960667214,1851.2256949000293,1851.2162221999606,1851.2169220000505,1851.2256949000293,1851.2256949000293,1851.2256949000293,1853.174417900038,444,1,[1.9484736999729648],[1.9484815000323579],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,215,11,17,space,15.562828000052832,None,344,1,[2.8245240000542253],[2.8245276999659836],17,11,215,10,1853.181014599977,,1853.1745927999727,1853.181014599977,1854.1736092000501,1854.1736092000501,1854.1736092000501,1869.7406108999858,space,15.562828000052832,None,1869.741556599969,1870.1476313666828,1870.4571995999431,1870.4462001000065,1870.446835199953,1870.4571995999431,1870.4571995999431,1870.4571995999431,1873.2818876999663,344,1,[2.8245240000542253],[2.8245276999659836],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,216,0,18,space,1.4036723000463098,None,848,1,[11.592467800015584],[11.592471599928103],18,0,216,10,1873.2892620000057,,1873.2820177000249,1873.2892620000057,1874.281019099988,1874.281019099988,1874.281019099988,1875.6904283999465,space,1.4036723000463098,None,1875.6915123000508,1876.0978841666986,1876.405669300002,1876.3950798000442,1876.3956955999602,1876.405669300002,1876.405669300002,1876.405669300002,1887.9983074000338,848,1,[11.592467800015584],[11.592471599928103],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,400,unexp,217,1,18,space,0.7697116000344977,None,434,1,[2.3761140999849886],[2.376118000014685],18,1,217,1,1888.0054877999937,,1887.9984556999989,1888.0054877999937,1888.989031999954,1888.989031999954,1888.9977526000002,1889.7647310999455,space,0.7697116000344977,None,1889.7656018000562,1890.164244766642,1890.4717483000131,1890.4622597000562,1890.4628689000383,1890.4717483000131,1890.4717483000131,1890.4717483000131,1892.8480310000014,434,1,[2.3761140999849886],[2.376118000014685],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,400,unexp,218,2,18,space,0.6534462999552488,None,222,1,[1.890696300077252],[1.890699699986726],18,2,218,2,1892.8555789999664,,1892.8481912999414,1892.8555789999664,1893.8390599000268,1893.8390599000268,1893.8474797999952,1894.4982206999557,space,0.6534462999552488,None,1894.4991175000323,1895.2054021666447,1895.5150846999604,1895.5050293999957,1895.5055594999576,1895.5150846999604,1895.5150846999604,1895.5150846999604,1897.4059221999487,222,1,[1.890696300077252],[1.890699699986726],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,219,3,18,space,0.6972710000118241,None,212,1,[3.2186973999487236],[3.2187026999890804],18,3,219,6,1897.4135404999834,,1897.4060598999495,1897.4135404999834,1898.3972543999553,1898.3972543999553,1898.4055625000037,1899.0975239999825,space,0.6972710000118241,None,1899.098452199949,1899.1970779667065,1899.5040144999512,1899.4935252999421,1899.4941598000005,1899.5040144999512,1899.5040144999512,1899.5040144999512,1902.7228907999815,212,1,[3.2186973999487236],[3.2187026999890804],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,220,4,18,space,0.29832870000973344,None,521,1,[2.2583530999254435],[2.2583575999597088],18,4,220,4,1902.73000640003,,1902.7230474000098,1902.73000640003,1903.7138409999898,1903.7138409999898,1903.7220566000324,1904.0142961000092,space,0.29832870000973344,None,1904.0151013999712,1904.4137173667007,1904.7223772000289,1904.7122073000064,1904.712893799995,1904.7223772000289,1904.7223772000289,1904.7223772000289,1906.9808966999408,521,1,[2.2583530999254435],[2.2583575999597088],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,221,5,18,space,0.3369565000757575,None,948,1,[1.8377821000758559],[1.83778689999599],18,5,221,7,1906.9885587999597,,1906.9810571999988,1906.9885587999597,1907.9721490000375,1907.9721490000375,1907.980381899979,1908.3142115999945,space,0.3369565000757575,None,1908.315082199988,1908.713564766633,1909.0275015999796,1909.0175010999665,1909.0180714000016,1909.0275015999796,1909.0275015999796,1909.0275015999796,1910.8654665000504,948,1,[1.8377821000758559],[1.83778689999599],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,222,6,18,space,0.8977302999701351,None,254,1,[2.596375000081025],[2.596380200004205],18,6,222,5,1910.8715716999723,,1910.8656234999653,1910.8715716999723,1911.8636497999541,1911.8636497999541,1911.8636497999541,1912.763993200031,space,0.8977302999701351,None,1912.76516239997,1913.4633825666426,1913.7673659999855,1913.7582632000558,1913.758795300033,1913.7673659999855,1913.7673659999855,1913.7673659999855,1916.3639108999632,254,1,[2.596375000081025],[2.596380200004205],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,223,7,18,space,0.37870219990145415,None,834,1,[2.548960099928081],[2.5489751999266446],18,7,223,8,1916.3713532000547,,1916.3640438000439,1916.3713532000547,1917.3553905000445,1917.3553905000445,1917.363411600003,1917.7403211999917,space,0.37870219990145415,None,1917.7414874000242,1918.4465845666748,1918.7489101999672,1918.7421842999756,1918.7425926999422,1918.7489101999672,1918.7489101999672,1918.7489101999672,1921.298021900002,834,1,[2.548960099928081],[2.5489751999266446],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,224,8,18,space,2.8009962999494746,None,839,1,[1.5760286999866366],[1.576031900011003],18,8,224,11,1921.3050050999736,,1921.2981538999593,1921.3050050999736,1922.297305300017,1922.297305300017,1922.297305300017,1925.1053659999743,space,2.8009962999494746,None,1925.1061281999573,1925.8048376666304,1926.1128963000374,1926.1054486000212,1926.1058503000531,1926.1128963000374,1926.1128963000374,1926.1128963000374,1927.689091200009,839,1,[1.5760286999866366],[1.576031900011003],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,225,9,18,space,0.497367599979043,None,300,1,[1.8560966000659391],[1.8561079000355676],18,9,225,3,1927.6964617000194,,1927.6892387999687,1927.6964617000194,1928.6798887000186,1928.6798887000186,1928.6883510999614,1929.1803340000333,space,0.497367599979043,None,1929.181236000033,1929.279686066617,1929.5831245000008,1929.5755187999457,1929.5759864000138,1929.5831245000008,1929.5831245000008,1929.5831245000008,1931.4395574999508,300,1,[1.8560966000659391],[1.8561079000355676],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,226,10,18,space,0.5477815000340343,None,305,1,[2.681714199949056],[2.6817187999840826],18,10,226,9,1931.4466214999557,,1931.4398198999697,1931.4466214999557,1932.4377451000037,1932.4377451000037,1932.4377451000037,1932.988108700025,space,0.5477815000340343,None,1932.9886884000152,1933.0879587666752,1933.3902008000296,1933.3819244999904,1933.3824830000522,1933.3902008000296,1933.3902008000296,1933.3902008000296,1936.072114199982,305,1,[2.681714199949056],[2.6817187999840826],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,400,unexp,227,11,18,space,0.39091359998565167,None,023,1,[2.9055066000437364],[2.90551100007724],18,11,227,0,1936.0792696999852,,1936.072250099969,1936.0792696999852,1937.0725157000124,1937.0725157000124,1937.0725157000124,1937.4718217999907,space,0.39091359998565167,None,1937.4723412999883,1937.5714459666672,1937.875037400052,1937.8643379999558,1937.8647949999431,1937.875037400052,1937.875037400052,1937.875037400052,1940.780708599952,023,1,[2.9055066000437364],[2.90551100007724],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,228,0,19,space,2.458086100057699,None,543,1,[2.4243738999357447],[2.4243778999662027],19,0,228,10,1940.7880928999512,,1940.780866999994,1940.7880928999512,1941.7793084000004,1941.7793084000004,1941.7793084000004,1944.2383376000216,space,2.458086100057699,None,1944.2391911000013,1944.6378687666186,1944.9401330000255,1944.93327769998,1944.9336130999727,1944.9401330000255,1944.9401330000255,1944.9401330000255,1947.3646655000048,543,1,[2.4243738999357447],[2.4243778999662027],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,229,1,19,space,0.5687877000309527,None,834,1,[3.262442099978216],[3.2624456000048667],19,1,229,9,1947.370966300019,,1947.3647964999545,1947.370966300019,1948.362650200026,1948.362650200026,1948.362650200026,1948.9381455000257,space,0.5687877000309527,None,1948.9387856000103,1949.038143466638,1949.3421954000369,1949.3348341999808,1949.3351483000442,1949.3421954000369,1949.3421954000369,1949.3421954000369,1952.604796199943,834,1,[3.262442099978216],[3.2624456000048667],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,400,unexp,230,2,19,space,0.6181635999819264,None,734,1,[3.1784300999715924],[3.1784357000142336],19,2,230,0,1952.6124937999994,,1952.6049406999955,1952.6124937999994,1953.5959059000015,1953.5959059000015,1953.604479099973,1954.2221617000178,space,0.6181635999819264,None,1954.2229624999454,1954.329474066679,1954.6362845000112,1954.6250232999446,1954.6256134000141,1954.6362845000112,1954.6362845000112,1954.6362845000112,1957.8149261999642,734,1,[3.1784300999715924],[3.1784357000142336],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,231,3,19,space,0.31743669998832047,None,444,1,[1.8092148998985067],[1.8092195999342948],19,3,231,4,1957.820982699981,,1957.8150840000017,1957.820982699981,1958.8125952000264,1958.8125952000264,1958.8125952000264,1959.1304810999427,space,0.31743669998832047,None,1959.1315096999751,1959.5378284666842,1959.8459165999666,1959.8370410000207,1959.8375637000427,1959.8459165999666,1959.8459165999666,1959.8459165999666,1961.655291400035,444,1,[1.8092148998985067],[1.8092195999342948],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,400,unexp,232,4,19,space,1.0597301999805495,None,222,1,[3.5143913000356406],[3.5143955000676215],19,4,232,1,1961.6624011000386,,1961.6554595000343,1961.6624011000386,1962.6458379999967,1962.6458379999967,1962.6547705000266,1963.7132315000053,space,1.0597301999805495,None,1963.7149699999718,1964.1208088666356,1964.4247487999965,1964.4167493999703,1964.41727049998,1964.4247487999965,1964.4247487999965,1964.4247487999965,1967.939300899976,222,1,[3.5143913000356406],[3.5143955000676215],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,233,5,19,space,0.7335389000363648,None,144,1,[4.55122919997666],[4.5512341998983175],19,5,233,6,1967.9455909000244,,1967.9394420000026,1967.9455909000244,1968.9375565999653,1968.9375565999653,1968.9375565999653,1969.6724958999548,space,0.7335389000363648,None,1969.6736252000555,1969.7794878666211,1970.086660400033,1970.0767263999442,1970.0773293999955,1970.086660400033,1970.086660400033,1970.086660400033,1974.6380452000303,144,1,[4.55122919997666],[4.5512341998983175],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,234,6,19,space,0.9761731999460608,None,154,1,[2.252621400053613],[2.25262639997527],19,6,234,11,1974.6454900000244,,1974.6381765999831,1974.6454900000244,1975.6294824000215,1975.6294824000215,1975.637394899968,1976.6134961999487,space,0.9761731999460608,None,1976.6142506999895,1977.32043466665,1977.6236071999883,1977.615494000027,1977.6159257000545,1977.6236071999883,1977.6236071999883,1977.6236071999883,1979.8764066000003,154,1,[2.252621400053613],[2.25262639997527],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,235,7,19,space,0.5596828999696299,None,875,1,[6.96835059998557],[6.968354600016028],19,7,235,8,1979.8791769000236,,1979.8766402000329,1979.8791769000236,1980.8709013999905,1980.8709013999905,1980.8709013999905,1981.4376749000512,space,0.5596828999696299,None,1981.4385104000103,1982.1373499666263,1982.4441185999895,1982.434365299996,1982.4350301000522,1982.4441185999895,1982.4441185999895,1982.4441185999895,1989.4126192999538,875,1,[6.96835059998557],[6.968354600016028],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,400,unexp,236,8,19,space,0.421159099903889,None,240,1,[3.1351982000051066],[3.1352019999176264],19,8,236,2,1989.4206584000494,,1989.41277169995,1989.4206584000494,1990.4040157999843,1990.4040157999843,1990.4122427999973,1990.8292045999551,space,0.421159099903889,None,1990.8300869000377,1991.5287722666437,1991.8361233000178,1991.8269034000114,1991.8274208999937,1991.8361233000178,1991.8361233000178,1991.8361233000178,1994.9715103999479,240,1,[3.1351982000051066],[3.1352019999176264],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,237,9,19,space,0.3886984999990091,None,465,1,[2.4804825999308378],[2.4804864999605343],19,9,237,3,1994.9785745999543,,1994.971828800044,1994.9785745999543,1995.9703004000476,1995.9703004000476,1995.9703004000476,1996.3622842000332,space,0.3886984999990091,None,1996.3629215999972,1996.4620019666074,1996.773121300037,1996.7637248999672,1996.7642850000411,1996.773121300037,1996.773121300037,1996.773121300037,1999.253758899984,465,1,[2.4804825999308378],[2.4804864999605343],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,238,10,19,space,0.2420885000610724,None,385,1,[2.3455341000808403],[2.3455389000009745],19,10,238,5,1999.2619996999856,,1999.2538996000076,1999.2619996999856,2000.2454607000109,2000.2454607000109,2000.253699199995,2000.4956458000233,space,0.2420885000610724,None,2000.4964455999434,2001.1953104666356,2001.501012200024,2001.4921785000479,2001.4926324000116,2001.501012200024,2001.501012200024,2001.501012200024,2003.8467257999582,385,1,[2.3455341000808403],[2.3455389000009745],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,239,11,19,space,0.886057100025937,None,475,1,[2.6946659999666736],[2.694671000004746],19,11,239,7,2003.8539637000067,,2003.8468644999666,2003.8539637000067,2004.8451270000078,2004.8451270000078,2004.8451270000078,2005.7375498999609,space,0.886057100025937,None,2005.7383948999923,2006.1371111666706,2006.4434198000235,2006.4327451999998,2006.4335048999637,2006.4434198000235,2006.4434198000235,2006.4434198000235,2009.1382757000392,475,1,[2.6946659999666736],[2.694671000004746],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,400,unexp,240,0,20,space,0.8292483000550419,None,222,1,[2.8885724999709055],[2.8885760999983177],20,0,240,1,2009.1450844999636,,2009.138432299951,2009.1450844999636,2010.136906299973,2010.136906299973,2010.136906299973,2010.9705751000438,space,0.8292483000550419,None,2010.9714880000101,2011.370005066685,2011.68262029998,2011.6726012999425,2011.6732120000524,2011.68262029998,2011.68262029998,2011.68262029998,2014.5713428000454,222,1,[2.8885724999709055],[2.8885760999983177],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,241,1,20,space,0.2508037999505177,None,495,1,[2.1492094999412075],[2.1492134999716654],20,1,241,9,2014.5783295000438,,2014.5714734999929,2014.5783295000438,2015.5700784999644,2015.5700784999644,2015.5700784999644,2015.828678400023,space,0.2508037999505177,None,2015.8295502000256,2015.9282646666436,2016.2384329000488,2016.227940700017,2016.2285911999643,2016.2384329000488,2016.2384329000488,2016.2384329000488,2018.3877939999802,495,1,[2.1492094999412075],[2.1492134999716654],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,242,2,20,space,0.6401794999837875,None,300,1,[12.392535299994051],[12.39254000002984],20,2,242,11,2018.395004000049,,2018.387923500035,2018.395004000049,2019.386294099968,2019.386294099968,2019.386294099968,2020.0290975000244,space,0.6401794999837875,None,2020.0301901999628,2020.7364405666633,2021.0444594,2021.0366338000167,2021.0371277000522,2021.0444594,2021.0444594,2021.0444594,2033.4371667000232,300,1,[12.392535299994051],[12.39254000002984],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,400,unexp,243,3,20,space,2.401077999966219,None,204,1,[2.749488399946131],[2.7494924999773502],20,3,243,2,2033.4445728999563,,2033.4373561999528,2033.4445728999563,2034.436382099986,2034.436382099986,2034.436382099986,2036.8380077000475,space,2.401077999966219,None,2036.8389914999716,2037.544757866712,2037.8547626000363,2037.8463728999486,2037.8468785999576,2037.8547626000363,2037.8547626000363,2037.8547626000363,2040.6044081000146,204,1,[2.749488399946131],[2.7494924999773502],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,400,unexp,244,4,20,space,0.5065697999671102,None,309,1,[2.5125212999992073],[2.512524600024335],20,4,244,0,2040.611511999974,,2040.604536299943,2040.611511999974,2041.6025628000498,2041.6025628000498,2041.6025628000498,2042.1120617999695,space,0.5065697999671102,None,2042.112934499979,2042.2111225666633,2042.5154628000455,2042.5064550000243,2042.507079700008,2042.5154628000455,2042.5154628000455,2042.5154628000455,2045.0281332000159,309,1,[2.5125212999992073],[2.512524600024335],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,245,5,20,space,8.814261400024407,None,455,1,[76.99562940001488],[76.99563360004686],20,5,245,5,2045.0358819999965,,2045.028264899971,2045.0358819999965,2046.0194654000225,2046.0194654000225,2046.0280634999508,2054.8366086999886,space,8.814261400024407,None,2054.837702500052,2055.5359587666503,2055.847822400043,2055.836436499958,2055.8369827000424,2055.847822400043,2055.847822400043,2055.847822400043,2132.8436314000282,455,1,[76.99562940001488],[76.99563360004686],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,246,6,20,space,0.35889319994021207,None,444,1,[1.4394902000203729],[1.4394941000500694],20,6,246,4,2132.850996299996,,2132.843773199944,2132.850996299996,2133.8344572000206,2133.8344572000206,2133.842615499976,2134.193779799971,space,0.35889319994021207,None,2134.1945551000535,2134.60116746667,2134.9037584000034,2134.8974613000173,2134.8979634999996,2134.9037584000034,2134.9037584000034,2134.9037584000034,2136.3433905000566,444,1,[1.4394902000203729],[1.4394941000500694],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,247,7,20,space,0.4252591000404209,None,888,1,[2.0275060000130907],[2.027511900058016],20,7,247,8,2136.350764599978,,2136.3435223000124,2136.350764599978,2137.3343568999553,2137.3343568999553,2137.343123800005,2137.7603858000366,space,0.4252591000404209,None,2137.7612856000196,2138.4678102667135,2138.7737551999744,2138.7668343000114,2138.7672084999504,2138.7737551999744,2138.7737551999744,2138.7737551999744,2140.801409699954,888,1,[2.0275060000130907],[2.027511900058016],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,248,8,20,space,0.4624844999052584,None,454,1,[2.1657339999219403],[2.1657402999699116],20,8,248,3,2140.8090254999697,,2140.8015444000484,2140.8090254999697,2141.7926596000325,2141.7926596000325,2141.8008667000104,2142.259973300039,space,0.4624844999052584,None,2142.26063829998,2142.3594146667206,2142.6607426999835,2142.653364500031,2142.6539054999594,2142.6607426999835,2142.6607426999835,2142.6607426999835,2144.826644500019,454,1,[2.1657339999219403],[2.1657402999699116],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,249,9,20,space,0.49605289997998625,None,305,1,[2.137546499958262],[2.1375499999849126],20,9,249,10,2144.834272500011,,2144.8269345000153,2144.834272500011,2145.8176198999863,2145.8176198999863,2145.8258485000115,2146.317869100021,space,0.49605289997998625,None,2146.318455099943,2146.7175788666977,2147.022735000006,2147.0154620000394,2147.0159659000346,2147.022735000006,2147.022735000006,2147.022735000006,2149.1604588000337,305,1,[2.137546499958262],[2.1375499999849126],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,250,10,20,space,0.34253430005628616,None,495,1,[2.4949657999677584],[2.494970200001262],20,10,250,6,2149.1673541000346,,2149.1605940000154,2149.1673541000346,2150.159194299951,2150.159194299951,2150.159194299951,2150.509786200011,space,0.34253430005628616,None,2150.5104972999543,2150.617456266719,2150.9226697999984,2150.9142889999785,2150.9147776999744,2150.9226697999984,2150.9226697999984,2150.9226697999984,2153.4177806000225,495,1,[2.4949657999677584],[2.494970200001262],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,251,11,20,space,0.6304431000025943,None,901 ,1,[3.3842431000666693],[3.384246400091797],20,11,251,7,2153.4256863000337,,2153.4179297999945,2153.4256863000337,2154.409067600034,2154.409067600034,2154.417218000046,2155.043067599996,space,0.6304431000025943,None,2155.043776900042,2155.442424466663,2155.7422290999675,2155.7354850999545,2155.7358773000306,2155.7422290999675,2155.7422290999675,2155.7422290999675,2159.1266157999635,901 ,1,[3.3842431000666693],[3.384246400091797],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,252,0,21,space,0.34748819994274527,None,101,1,[1.6590468999929726],[1.6590508000226691],21,0,252,8,2159.1338624999626,,2159.126763200038,2159.1338624999626,2160.117456499953,2160.117456499953,2160.1259686000412,2160.4681592000416,space,0.34748819994274527,None,2160.4690001000417,2161.1754749667057,2161.484148800024,2161.4762078999775,2161.476663899957,2161.484148800024,2161.484148800024,2161.484148800024,2163.143344799988,101,1,[1.6590468999929726],[1.6590508000226691],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,253,1,21,space,0.4140770999947563,None,304,1,[3.56319960008841],[3.563205900019966],21,1,253,10,2163.1509363000514,,2163.143475400051,2163.1509363000514,2164.1338301999494,2164.1338301999494,2164.14212199999,2164.5516126999864,space,0.4140770999947563,None,2164.5525797000155,2164.958921166665,2165.2627093000337,2165.2562078000046,2165.256560800015,2165.2627093000337,2165.2627093000337,2165.2627093000337,2168.826089399983,304,1,[3.56319960008841],[3.563205900019966],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,254,2,21,space,44.884504400077276,None,200,1,[2.3169700000435114],[2.316973500070162],21,2,254,11,2168.8337990000146,,2168.8262234999565,2168.8337990000146,2169.8171175000025,2169.8171175000025,2169.825482800021,2214.708849000046,space,44.884504400077276,None,2214.7106078000506,2215.4080160667113,2215.7162968999473,2215.705052300007,2215.70561439998,2215.7162968999473,2215.7162968999473,2215.7162968999473,2218.0334311999613,200,1,[2.3169700000435114],[2.316973500070162],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,255,3,21,space,1.3227368000661954,None,399,1,[1.8635246000485495],[1.8635286000790074],21,3,255,4,2218.0412393000443,,2218.0335736999987,2218.0412393000443,2219.0245883000316,2219.0245883000316,2219.032901300001,2220.3504685000516,space,1.3227368000661954,None,2220.351360199973,2220.749710366658,2221.0529925000155,2221.0440946000163,2221.04471060005,2221.0529925000155,2221.0529925000155,2221.0529925000155,2222.916657099966,399,1,[1.8635246000485495],[1.8635286000790074],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,256,4,21,space,1.2206364999292418,None,402,1,[2.0416106999618933],[2.0416147999931127],21,4,256,7,2222.9243474999676,,2222.91680050001,2222.9243474999676,2223.9079321000027,2223.9079321000027,2223.9160455999663,2225.1332626000512,space,1.2206364999292418,None,2225.134039400029,2225.532700166634,2225.8339456999674,2225.825715300045,2225.8261581000406,2225.8339456999674,2225.8339456999674,2225.8339456999674,2227.875731999986,402,1,[2.0416106999618933],[2.0416147999931127],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,257,5,21,space,5.214106899918988,None,210,1,[19.63430400006473],[19.634309699991718],21,5,257,3,2227.882415800006,,2227.8758625000482,2227.882415800006,2228.8743956000544,2228.8743956000544,2228.8743956000544,2234.0920379000017,space,5.214106899918988,None,2234.0930527000455,2234.1992113666533,2234.5067340000533,2234.4944830000168,2234.495125800022,2234.5067340000533,2234.5067340000533,2234.5067340000533,2254.141324999975,210,1,[19.63430400006473],[19.634309699991718],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
