reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
27,50,21,82,5,11,l,0.3996500999783166,None,11,5,82,2,284.97660509997513,,284.97200080001494,284.97660509997513,285.9585083000129,285.9585083000129,285.9743004000047,286.3588303999859,l,0.3996500999783166,None,707177,001,2025-11-03_09h32.38.498,delay discounting,,2025.1.1,119.6272414902909,2025-11-03 09h32.44.549456 +0530,
49,60,89,83,6,11,l,0.438383300032001,None,11,6,83,4,286.3679756000056,,286.3642098000273,286.3679756000056,287.3577385999961,287.3577385999961,287.3660416000057,287.80034289998,l,0.438383300032001,None,707177,001,2025-11-03_09h32.38.498,delay discounting,,2025.1.1,119.6272414902909,2025-11-03 09h32.44.549456 +0530,
49,60,89,84,0,12,l,0.3907677000388503,None,12,0,84,4,287.8073766999878,,287.800624400028,287.8073766999878,288.80007070000283,288.80007070000283,288.80007070000283,289.1915983000072,l,0.3907677000388503,None,707177,001,2025-11-03_09h32.38.498,delay discounting,,2025.1.1,119.6272414902909,2025-11-03 09h32.44.549456 +0530,
15,35,13,85,1,12,l,0.43033469998044893,None,12,1,85,1,289.19899850001093,,289.1961532999994,289.19899850001093,290.1826791000203,290.1826791000203,290.19102760002716,290.6170239999774,l,0.43033469998044893,None,707177,001,2025-11-03_09h32.38.498,delay discounting,,2025.1.1,119.6272414902909,2025-11-03 09h32.44.549456 +0530,
27,50,21,86,2,12,l,0.4423362999805249,None,12,2,86,2,290.62665210000705,,290.6230550999753,290.62665210000705,291.60752760001924,291.60752760001924,291.6244405999896,292.0584756999742,l,0.4423362999805249,None,707177,001,2025-11-03_09h32.38.498,delay discounting,,2025.1.1,119.6272414902909,2025-11-03 09h32.44.549456 +0530,
11,30,7,87,3,12,l,0.4320403999881819,None,12,3,87,0,292.06736500002444,,292.0646125000203,292.06736500002444,293.0574591999757,293.0574591999757,293.0574591999757,293.49315499997465,l,0.4320403999881819,None,707177,001,2025-11-03_09h32.38.498,delay discounting,,2025.1.1,119.6272414902909,2025-11-03 09h32.44.549456 +0530,
40,55,62,88,4,12,l,0.4527040999964811,None,12,4,88,3,293.5025384000037,,293.4995278000133,293.5025384000037,294.4910515000229,294.4910515000229,294.4993640999892,294.9507191000157,l,0.4527040999964811,None,707177,001,2025-11-03_09h32.38.498,delay discounting,,2025.1.1,119.6272414902909,2025-11-03 09h32.44.549456 +0530,
67,75,119,89,5,12,l,0.599454200011678,None,12,5,89,5,294.9598636000301,,294.95692060003057,294.9598636000301,295.9497789000161,295.9497789000161,295.9573748999974,296.5503970999853,l,0.599454200011678,None,707177,001,2025-11-03_09h32.38.498,delay discounting,,2025.1.1,119.6272414902909,2025-11-03 09h32.44.549456 +0530,
78,80,162,90,6,12,l,1.2722734999842942,None,12,6,90,6,296.55951210000785,,296.5558918999741,296.55951210000785,297.5492861000239,297.5492861000239,297.5574369999813,298.82474800001364,l,1.2722734999842942,None,707177,001,2025-11-03_09h32.38.498,delay discounting,,2025.1.1,119.6272414902909,2025-11-03 09h32.44.549456 +0530,
27,50,21,91,0,13,l,0.8073828999768011,None,13,0,91,2,298.83236390003003,,298.8292046000133,298.83236390003003,299.81674999999814,299.81674999999814,299.82489849999547,300.63279060000787,l,0.8073828999768011,None,707177,001,2025-11-03_09h32.38.498,delay discounting,,2025.1.1,119.6272414902909,2025-11-03 09h32.44.549456 +0530,
67,75,119,92,1,13,l,0.5490516000427306,None,13,1,92,5,300.64108099997975,,300.6375727999839,300.64108099997975,301.62487360002706,301.62487360002706,301.6322407000116,302.17564740002854,l,0.5490516000427306,None,707177,001,2025-11-03_09h32.38.498,delay discounting,,2025.1.1,119.6272414902909,2025-11-03 09h32.44.549456 +0530,
15,35,13,93,2,13,l,0.5179270000080578,None,13,2,93,1,302.18450279999524,,302.18164020002587,302.18450279999524,303.1745239000302,303.1745239000302,303.1823894000263,303.70010529999854,l,0.5179270000080578,None,707177,001,2025-11-03_09h32.38.498,delay discounting,,2025.1.1,119.6272414902909,2025-11-03 09h32.44.549456 +0530,
78,80,162,94,3,13,l,0.5177811000030488,None,13,3,94,6,303.7104931999929,,303.7072788000223,303.7104931999929,304.69919640000444,304.69919640000444,304.7071972999838,305.225214999984,l,0.5177811000030488,None,707177,001,2025-11-03_09h32.38.498,delay discounting,,2025.1.1,119.6272414902909,2025-11-03 09h32.44.549456 +0530,
11,30,7,95,4,13,l,0.45691720000468194,None,13,4,95,0,305.23460490000434,,305.2319769000169,305.23460490000434,306.22415339999134,306.22415339999134,306.2332724999869,306.683359800023,l,0.45691720000468194,None,707177,001,2025-11-03_09h32.38.498,delay discounting,,2025.1.1,119.6272414902909,2025-11-03 09h32.44.549456 +0530,
40,55,62,96,5,13,l,0.49171169998589903,None,13,5,96,3,306.6917407999863,,306.68884890002664,306.6917407999863,307.68253799999366,307.68253799999366,307.68253799999366,308.17543389997445,l,0.49171169998589903,None,707177,001,2025-11-03_09h32.38.498,delay discounting,,2025.1.1,119.6272414902909,2025-11-03 09h32.44.549456 +0530,
49,60,89,97,6,13,l,1.2356646000407636,None,13,6,97,4,308.18364120001206,,308.1802903999924,308.18364120001206,309.174010000017,309.174010000017,309.1825287999818,310.41606720001437,l,1.2356646000407636,None,707177,001,2025-11-03_09h32.38.498,delay discounting,,2025.1.1,119.6272414902909,2025-11-03 09h32.44.549456 +0530,
49,60,89,98,0,14,l,0.5264665000140667,None,14,0,98,4,310.4237458999851,,310.4162792999996,310.4237458999851,311.40744620002806,311.40744620002806,311.41588380001485,311.94167859997833,l,0.5264665000140667,None,707177,001,2025-11-03_09h32.38.498,delay discounting,,2025.1.1,119.6272414902909,2025-11-03 09h32.44.549456 +0530,
27,50,21,99,1,14,l,0.3945567000191659,None,14,1,99,2,311.94978939997964,,311.94709139998304,311.94978939997964,312.94058180000866,312.94058180000866,312.94058180000866,313.3415188000072,l,0.3945567000191659,None,707177,001,2025-11-03_09h32.38.498,delay discounting,,2025.1.1,119.6272414902909,2025-11-03 09h32.44.549456 +0530,
67,75,119,100,2,14,l,0.4055477000074461,None,14,2,100,5,313.3511462000315,,313.3476883000112,313.3511462000315,314.3322946000262,314.3322946000262,314.34891479997896,314.7416781000211,l,0.4055477000074461,None,707177,001,2025-11-03_09h32.38.498,delay discounting,,2025.1.1,119.6272414902909,2025-11-03 09h32.44.549456 +0530,
15,35,13,101,3,14,l,0.3838897999958135,None,14,3,101,1,314.7501585999853,,314.74714410002343,314.7501585999853,315.74100859998725,315.74100859998725,315.74925400002394,316.1331359000178,l,0.3838897999958135,None,707177,001,2025-11-03_09h32.38.498,delay discounting,,2025.1.1,119.6272414902909,2025-11-03 09h32.44.549456 +0530,
78,80,162,102,4,14,l,0.43119339999975637,None,14,4,102,6,316.1427212000126,,316.1398695000098,316.1427212000126,317.1236840999918,317.1236840999918,317.1408706000075,317.55825340002775,l,0.43119339999975637,None,707177,001,2025-11-03_09h32.38.498,delay discounting,,2025.1.1,119.6272414902909,2025-11-03 09h32.44.549456 +0530,
11,30,7,103,5,14,l,0.4693902999861166,None,14,5,103,0,317.56634690001374,,317.5633430000162,317.56634690001374,318.54910040000686,318.54910040000686,318.55689609999536,319.0247169000213,l,0.4693902999861166,None,707177,001,2025-11-03_09h32.38.498,delay discounting,,2025.1.1,119.6272414902909,2025-11-03 09h32.44.549456 +0530,
40,55,62,104,6,14,l,0.38734080002177507,None,14,6,104,3,319.033431000018,,319.0305167000042,319.033431000018,320.0162464000168,320.0162464000168,320.023979199992,320.4070847000112,l,0.38734080002177507,None,707177,001,2025-11-03_09h32.38.498,delay discounting,,2025.1.1,119.6272414902909,2025-11-03 09h32.44.549456 +0530,
