pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,fixation.stopped,line1.started,line2.started,line3.started,line4.started,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
-50,v,129,1,32,x,0,0.34929769998416305,None,32,1,129,1,,,,,343.5981809999794,,343.5823105000891,343.5981809999794,344.59740440011956,344.59740440011956,344.59740440011956,344.59740440011956,344.59740440011956,345.5969911001157,345.5969911001157,345.9475798001513,x,0,0.34929769998416305,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,130,2,32,c,1,0.218233099905774,None,32,2,130,2,,,,,345.96339090005495,,345.9481122000143,345.96339090005495,346.97893910016865,346.96236820006743,346.96236820006743,346.96236820006743,346.96236820006743,347.96142560010776,347.96142560010776,348.19502470013686,c,1,0.218233099905774,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,131,3,32,v,0,0.2950174999423325,None,32,3,131,3,,,,,348.21117869997397,,348.1953112001065,348.21117869997397,349.2103893000167,349.19376830011606,349.19376830011606,349.19376830011606,349.19376830011606,350.20961060002446,350.20961060002446,350.5099160000682,v,0,0.2950174999423325,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,132,0,33,z,0,2.3470139999408275,None,33,0,132,0,,,,,350.52594750002027,,350.51026330003515,350.52594750002027,351.5252939001657,351.5252939001657,351.5252939001657,351.5252939001657,351.5252939001657,352.5245835999958,352.5245835999958,354.8729189999867,z,0,2.3470139999408275,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,133,1,33,x,0,0.46165780001319945,None,33,1,133,1,,,,,354.88909070007503,,354.87323820008896,354.88909070007503,355.8887275001034,355.8887275001034,355.8887275001034,355.8887275001034,355.8887275001034,356.88725890009664,356.88725890009664,357.35410080011934,x,0,0.46165780001319945,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,134,2,33,c,1,0.48350990004837513,None,33,2,134,2,,,,,357.3703350999858,,357.35438690008596,357.3703350999858,358.36959800007753,358.36959800007753,358.36959800007753,358.36959800007753,358.36959800007753,359.36924970010296,359.36924970010296,359.86896560015157,c,1,0.48350990004837513,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,135,3,33,v,0,0.35258039995096624,None,33,3,135,3,,,,,359.8847219001036,,359.8692159000784,359.8847219001036,360.8841155001428,360.8841155001428,360.8841155001428,360.8841155001428,360.8841155001428,361.88355879997835,361.88355879997835,362.25010130018927,v,0,0.35258039995096624,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,136,0,34,z,0,0.3854418999981135,None,34,0,136,0,,,,,362.2664514000062,,362.2504039001651,362.2664514000062,363.2657074001618,363.2657074001618,363.2657074001618,363.2657074001618,363.2657074001618,364.2650162000209,364.2650162000209,364.66529660020024,z,0,0.3854418999981135,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,137,1,34,x,0,0.4411503002047539,None,34,1,137,1,,,,,364.6809281001333,,364.66567870019935,364.6809281001333,365.6802559001371,365.6802559001371,365.6802559001371,365.6802559001371,365.6802559001371,366.67910600011237,366.67910600011237,367.12918659998104,x,0,0.4411503002047539,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,138,2,34,c,1,0.4049972998909652,None,34,2,138,2,,,,,367.14558080001734,,367.12938120006584,367.14558080001734,368.145036800066,368.128713299986,368.128713299986,368.128713299986,368.128713299986,369.1439602000173,369.1439602000173,369.56060780002736,c,1,0.4049972998909652,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,139,3,34,v,0,0.36721600010059774,None,34,3,139,3,,,,,369.57720410008915,,369.5609083001036,369.57720410008915,370.59296540007927,370.5764766000211,370.5764766000211,370.5764766000211,370.5764766000211,371.57547160005197,371.57547160005197,371.95938370004296,v,0,0.36721600010059774,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,140,0,35,z,0,0.37394100008532405,None,35,0,140,0,,,,,371.9752017001156,,371.959870000137,371.9752017001156,372.97454180009663,372.97454180009663,372.97454180009663,372.97454180009663,372.97454180009663,373.9734927001409,373.9734927001409,374.35739830019884,z,0,0.37394100008532405,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,141,1,35,x,0,0.3660082998685539,None,35,1,141,1,,,,,374.373295100173,,374.3579996000044,374.373295100173,375.3887446001172,375.3720834001433,375.3720834001433,375.3720834001433,375.3720834001433,376.3715778000187,376.3715778000187,376.7389821000397,x,0,0.3660082998685539,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,142,2,35,c,1,0.20209449995309114,None,35,2,142,2,,,,,376.7545754001476,,376.7393867999781,376.7545754001476,377.75344790006056,377.75344790006056,377.75344790006056,377.75344790006056,377.75344790006056,378.75304169999436,378.75304169999436,378.97005830006674,c,1,0.20209449995309114,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,143,3,35,v,0,0.12769839982502162,None,35,3,143,3,,,,,378.9861885001883,,378.9704438999761,378.9861885001883,380.0015583001077,379.9849165000487,379.9849165000487,379.9849165000487,379.9849165000487,380.98468750016764,380.98468750016764,381.11795990006067,v,0,0.12769839982502162,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,144,0,36,z,0,0.23475009994581342,None,36,0,144,0,,,,,381.13432410010137,,381.118198200129,381.13432410010137,382.14978900016285,382.1330739001278,382.1330739001278,382.1330739001278,382.1330739001278,383.1328974000644,383.1328974000644,383.3828108999878,z,0,0.23475009994581342,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,145,1,36,x,0,0.2930658000987023,None,36,1,145,1,,,,,383.39910390018485,,383.38308709999546,383.39910390018485,384.39826610009186,384.39826610009186,384.39826610009186,384.39826610009186,384.39826610009186,385.39741540001705,385.39741540001705,385.69736520014703,x,0,0.2930658000987023,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,146,2,36,c,1,0.41971500008367,None,36,2,146,2,,,,,385.7132755999919,,385.69776230002753,385.7132755999919,386.7129095001146,386.7129095001146,386.7129095001146,386.7129095001146,386.7129095001146,387.712169600185,387.712169600185,388.14528300007805,c,1,0.41971500008367,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,147,3,36,v,0,0.3464985000900924,None,36,3,147,3,,,,,388.1617360000964,,388.14546980010346,388.1617360000964,389.16108530014753,389.1444542000536,389.1444542000536,389.1444542000536,389.1444542000536,390.16017440008,390.16017440008,390.51017430005595,v,0,0.3464985000900924,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,148,0,37,z,0,0.48087040008977056,None,37,0,148,0,,,,,390.5268504000269,,390.510493400041,390.5268504000269,391.5423116001766,391.50882170000114,391.50882170000114,391.50882170000114,391.50882170000114,392.52496260008775,392.52496260008775,393.00793970003724,z,0,0.48087040008977056,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,149,1,37,x,0,0.2833664999343455,None,37,1,149,1,,,,,393.02428600005805,,393.00824740016833,393.02428600005805,394.02375980000943,394.007769000018,394.007769000018,394.007769000018,394.007769000018,395.02261160011403,395.02261160011403,395.3228462000843,x,0,0.2833664999343455,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,150,2,37,c,1,0.3886826999951154,None,37,2,150,2,,,,,395.33915340015665,,395.32304679998197,395.33915340015665,396.33839400019497,396.33839400019497,396.33839400019497,396.33839400019497,396.33839400019497,397.3373212001752,397.3373212001752,397.73827180010267,c,1,0.3886826999951154,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,151,3,37,v,0,0.2620028001256287,None,37,3,151,3,,,,,397.7538740001619,,397.7385822001379,397.7538740001619,398.7531487001106,398.7531487001106,398.7531487001106,398.7531487001106,398.7531487001106,399.75221640011296,399.75221640011296,400.01934800017625,v,0,0.2620028001256287,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,152,0,38,z,0,0.5062518999911845,None,38,0,152,0,,,,,400.03524980018847,,400.01965480018407,400.03524980018847,401.0346702001989,401.0346702001989,401.0346702001989,401.0346702001989,401.0346702001989,402.03381619998254,402.03381619998254,402.55031080008484,z,0,0.5062518999911845,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,153,1,38,x,0,1.2241004998795688,None,38,1,153,1,,,,,402.5667830000166,,402.55077149998397,402.5667830000166,403.5822642000858,403.5657039000653,403.5657039000653,403.5657039000653,403.5657039000653,404.5650260001421,404.5650260001421,405.7978031001985,x,0,1.2241004998795688,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,154,2,38,c,1,0.46869270014576614,None,38,2,154,2,,,,,405.8139101001434,,405.79805550002493,405.8139101001434,406.8130626999773,406.8130626999773,406.8130626999773,406.8130626999773,406.8130626999773,407.81199529999867,407.81199529999867,408.2956303001847,c,1,0.46869270014576614,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,155,3,38,v,0,1.0835484999697655,None,38,3,155,3,,,,,408.31172009999864,,408.2959349001758,408.31172009999864,409.31101369997486,409.29449070012197,409.29449070012197,409.29449070012197,409.29449070012197,410.31047870009206,410.31047870009206,411.4100778000429,v,0,1.0835484999697655,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,156,0,39,z,0,0.054839499993249774,None,39,0,156,0,,,,,411.42584010004066,,411.4103314001113,411.42584010004066,412.42502470011823,412.42502470011823,412.42502470011823,412.42502470011823,412.42502470011823,413.42496279999614,413.42496279999614,413.4914281000383,z,0,0.054839499993249774,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,157,1,39,x,0,0.45943560008890927,None,39,1,157,1,,,,,413.5082669002004,,413.4916616000701,413.5082669002004,414.52353860018775,414.5067439000122,414.5067439000122,414.5067439000122,414.5067439000122,415.50592859997414,415.50592859997414,415.97236150014214,x,0,0.45943560008890927,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,158,2,39,c,1,0.22352929995395243,None,39,2,158,2,,,,,415.98861960018985,,415.9725437001325,415.98861960018985,416.9879302000627,416.9716480001807,416.9716480001807,416.9716480001807,416.9716480001807,417.9875432001427,417.9875432001427,418.2207653000951,c,1,0.22352929995395243,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,159,3,39,v,0,0.352388400118798,None,39,3,159,3,,,,,418.23705380014144,,418.2210244999733,418.23705380014144,419.2361130001955,419.2361130001955,419.2361130001955,419.2361130001955,419.2361130001955,420.2356724999845,420.2356724999845,420.602091900073,v,0,0.352388400118798,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,160,0,40,z,0,0.42739850003272295,None,40,0,160,0,,,,,420.61835890007205,,420.60229429998435,420.61835890007205,421.6178682001773,421.6178682001773,421.6178682001773,421.6178682001773,421.6178682001773,422.6166730001569,422.6166730001569,423.0503516001627,z,0,0.42739850003272295,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,161,1,40,x,0,0.36654340010136366,None,40,1,161,1,,,,,423.0670166001655,,423.05067460006103,423.0670166001655,424.0823314001318,424.0654480000958,424.0654480000958,424.0654480000958,424.0654480000958,425.0648123000283,425.0648123000283,425.4481244001072,x,0,0.36654340010136366,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,162,2,40,c,1,0.386120299808681,None,40,2,162,2,,,,,425.46476220013574,,425.4483944000676,425.46476220013574,426.4800230001565,426.4636827001814,426.4636827001814,426.4636827001814,426.4636827001814,427.4632203001529,427.4632203001529,427.8625144001562,c,1,0.386120299808681,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,163,3,40,v,0,0.1418117000721395,None,40,3,163,3,,,,,427.8788447000552,,427.86271410016343,427.8788447000552,428.8783387001604,428.86173290014267,428.86173290014267,428.86173290014267,428.86173290014267,429.87763920007274,429.87763920007274,430.0279091000557,v,0,0.1418117000721395,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,164,0,41,z,0,0.4490460001397878,None,41,0,164,0,,,,,430.04436190007254,,430.0283383000642,430.04436190007254,431.05961430002935,431.04284080001526,431.04284080001526,431.04284080001526,431.04284080001526,432.0421488999855,432.0421488999855,432.4922382000368,z,0,0.4490460001397878,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,165,1,41,x,0,0.4575092000886798,None,41,1,165,1,,,,,432.5084725001361,,432.4927236000076,432.5084725001361,433.50800750008784,433.50800750008784,433.50800750008784,433.50800750008784,433.50800750008784,434.50724140019156,434.50724140019156,434.97497800015844,x,0,0.4575092000886798,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,166,2,41,c,1,0.48734590015374124,None,41,2,166,2,,,,,434.9898877001833,,434.97522110003047,434.9898877001833,435.98924230015837,435.98924230015837,435.98924230015837,435.98924230015837,435.98924230015837,436.98818750004284,436.98818750004284,437.4888464000542,c,1,0.48734590015374124,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,167,3,41,v,0,0.8645587000064552,None,41,3,167,3,,,,,437.50484720012173,,437.4892506999895,437.50484720012173,438.5036479001865,438.5036479001865,438.5036479001865,438.5036479001865,438.5036479001865,439.5029043999966,439.5029043999966,440.36928390013054,v,0,0.8645587000064552,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,168,0,42,z,0,1.2166724000126123,None,42,0,168,0,,,,,440.3855063000228,,440.36962949996814,440.3855063000228,441.38483280013315,441.38483280013315,441.38483280013315,441.38483280013315,441.38483280013315,442.3837624001317,442.3837624001317,443.6163656001445,z,0,1.2166724000126123,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,169,1,42,x,0,1.2578090000897646,None,42,1,169,1,,,,,443.63275129999965,,443.6166174001992,443.63275129999965,444.63206810015254,444.6156321000308,444.6156321000308,444.6156321000308,444.6156321000308,445.6308665999677,445.6308665999677,446.8978976001963,x,0,1.2578090000897646,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,170,2,42,c,1,0.7178845000453293,None,42,2,170,2,,,,,446.91340950015,,446.89848960004747,446.91340950015,447.91239490010776,447.91239490010776,447.91239490010776,447.91239490010776,447.91239490010776,448.9117941001896,448.9117941001896,449.6449874001555,c,1,0.7178845000453293,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,171,3,42,v,0,0.4537063001189381,None,42,3,171,3,,,,,449.6609495000448,,449.64524159999564,449.6609495000448,450.6602901001461,450.6602901001461,450.6602901001461,450.6602901001461,450.6602901001461,451.65925240004435,451.65925240004435,452.12900620000437,v,0,0.4537063001189381,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,172,0,43,z,0,0.5572050998453051,None,43,0,172,0,,,,,452.1421735000331,,452.12930510006845,452.1421735000331,453.1416535000317,453.1416535000317,453.1416535000317,453.1416535000317,453.1416535000317,454.14061090000905,454.14061090000905,454.7073045000434,z,0,0.5572050998453051,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,173,1,43,x,0,0.4640893000178039,None,43,1,173,1,,,,,454.7238239001017,,454.7076150001958,454.7238239001017,455.72322150017135,455.72322150017135,455.72322150017135,455.72322150017135,455.72322150017135,456.7220105000306,456.7220105000306,457.1892209001817,x,0,0.4640893000178039,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,174,2,43,c,1,0.47730250004678965,None,43,2,174,2,,,,,457.2051299000159,,457.18953220010735,457.2051299000159,458.20444900006987,458.20444900006987,458.20444900006987,458.20444900006987,458.20444900006987,459.20331350015476,459.20331350015476,459.6867415001616,c,1,0.47730250004678965,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,175,3,43,v,0,0.37906359997577965,None,43,3,175,3,,,,,459.70300690014847,,459.6873512000311,459.70300690014847,460.70208020019345,460.70208020019345,460.70208020019345,460.70208020019345,460.70208020019345,461.701273499988,461.701273499988,462.08454960002564,v,0,0.37906359997577965,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,176,0,44,z,0,0.42043019994162023,None,44,0,176,0,,,,,462.10087290010415,,462.08478790009394,462.10087290010415,463.09995539998636,463.09995539998636,463.09995539998636,463.09995539998636,463.09995539998636,464.09970040014014,464.09970040014014,464.5329595999792,z,0,0.42043019994162023,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,177,1,44,x,0,0.419349699979648,None,44,1,177,1,,,,,464.54881249996834,,464.5338583001867,464.54881249996834,465.54762760014273,465.54762760014273,465.54762760014273,465.54762760014273,465.54762760014273,466.5478251001332,466.5478251001332,466.9808424001094,x,0,0.419349699979648,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,178,2,44,c,1,0.40247890003956854,None,44,2,178,2,,,,,466.99687879998237,,466.9810750000179,466.99687879998237,467.99619009997696,467.99619009997696,467.99619009997696,467.99619009997696,467.99619009997696,468.99527790001594,468.99527790001594,469.4118512000423,c,1,0.40247890003956854,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,179,3,44,v,0,0.3846142999827862,None,44,3,179,3,,,,,469.4283561001066,,469.4120928000193,469.4283561001066,470.4273890000768,470.4107765001245,470.4107765001245,470.4107765001245,470.4107765001245,471.42631290014833,471.42631290014833,471.8274709000252,v,0,0.3846142999827862,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,180,0,45,z,0,0.392588600050658,None,45,0,180,0,,,,,471.84294810006395,,471.8279031000566,471.84294810006395,472.84174250019714,472.84174250019714,472.84174250019714,472.84174250019714,472.84174250019714,473.8410402999725,473.8410402999725,474.2417040001601,z,0,0.392588600050658,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,181,1,45,x,0,0.36671929992735386,None,45,1,181,1,,,,,474.2573929000646,,474.24194340012036,474.2573929000646,475.25740200001746,475.25740200001746,475.25740200001746,475.25740200001746,475.25740200001746,476.25573350000195,476.25573350000195,476.638927699998,x,0,0.36671929992735386,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,182,2,45,c,1,0.4126770000439137,None,45,2,182,2,,,,,476.65546960011125,,476.6392119000666,476.65546960011125,477.655352700036,477.6379919999745,477.6379919999745,477.6379919999745,477.6379919999745,478.6537075000815,478.6537075000815,479.07124050008133,c,1,0.4126770000439137,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,183,3,45,v,0,0.34055720013566315,None,45,3,183,3,,,,,479.0868240999989,,479.07151570008136,479.0868240999989,480.0863485999871,480.0863485999871,480.0863485999871,480.0863485999871,480.0863485999871,481.0849572001025,481.0849572001025,481.43575350008905,v,0,0.34055720013566315,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,184,0,46,z,0,0.4251699000597,None,46,0,184,0,,,,,481.4517354001291,,481.4360780999996,481.4517354001291,482.4505158001557,482.4505158001557,482.4505158001557,482.4505158001557,482.4505158001557,483.44978990009986,483.44978990009986,483.88311620010063,z,0,0.4251699000597,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,185,1,46,x,0,0.30870130006223917,None,46,1,185,1,,,,,483.90023040003143,,483.8833036001306,483.90023040003143,484.91526990011334,484.8987625001464,484.8987625001464,484.8987625001464,484.8987625001464,485.8984574000351,485.8984574000351,486.21474250010215,x,0,0.30870130006223917,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,186,2,46,c,1,1.2819699000101537,None,46,2,186,2,,,,,486.23157409997657,,486.214923000196,486.23157409997657,487.22991420002654,487.22991420002654,487.22991420002654,487.22991420002654,487.22991420002654,488.22947590006515,488.22947590006515,489.5123672001064,c,1,1.2819699000101537,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,187,3,46,v,0,1.1495057998690754,None,46,3,187,3,,,,,489.5279484000057,,489.51282580010593,489.5279484000057,490.5276183001697,490.5276183001697,490.5276183001697,490.5276183001697,490.5276183001697,491.5266595000867,491.5266595000867,492.69371760007925,v,0,1.1495057998690754,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,188,0,47,z,0,2.6678772000595927,None,47,0,188,0,,,,,492.7091560000554,,492.6939191001002,492.7091560000554,493.7083862000145,493.7083862000145,493.7083862000145,493.7083862000145,493.7083862000145,494.7073818000499,494.7073818000499,497.3898367001675,z,0,2.6678772000595927,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,189,1,47,x,0,0.3863750998862088,None,47,1,189,1,,,,,497.4057212001644,,497.39052730007097,497.4057212001644,498.42085970006883,498.40421549999155,498.40421549999155,498.40421549999155,498.40421549999155,499.40377310011536,499.40377310011536,499.8035707999952,x,0,0.3863750998862088,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,190,2,47,c,1,0.36227369983680546,None,47,2,190,2,,,,,499.8196223999839,,499.80390810011886,499.8196223999839,500.8187953000888,500.8025671001524,500.8025671001524,500.8025671001524,500.8025671001524,501.818132000044,501.818132000044,502.1845343001187,c,1,0.36227369983680546,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,191,3,47,v,0,0.5088361999951303,None,47,3,191,3,,,,,502.2009601001628,,502.18472560006194,502.2009601001628,503.20033710007556,503.18394210003316,503.18394210003316,503.18394210003316,503.18394210003316,504.1995515001472,504.1995515001472,504.7164215000812,v,0,0.5088361999951303,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,192,0,48,z,0,0.4347016999963671,None,48,0,192,0,,,,,504.7323527999688,,504.7166205001995,504.7323527999688,505.7315311001148,505.7315311001148,505.7315311001148,505.7315311001148,505.7315311001148,506.7305263001472,506.7305263001472,507.1805595001206,z,0,0.4347016999963671,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,193,1,48,x,0,0.3738141998182982,None,48,1,193,1,,,,,507.1969536000397,,507.1810526000336,507.1969536000397,508.1964465000201,508.17951639997773,508.17951639997773,508.17951639997773,508.17951639997773,509.1955829001963,509.1955829001963,509.579325000057,x,0,0.3738141998182982,None,,,,,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
