reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
15,35,13,82,5,11,l,1.1551223999704234,None,11,5,82,1,422.4151356999646,,422.41231109999353,422.4151356999646,423.3978799000033,423.3978799000033,423.4066072999849,424.5569795999909,l,1.1551223999704234,None,934637,001,2025-11-03_09h44.11.382,delay discounting,,2025.1.1,120.24549327658234,2025-11-03 09h44.14.524500 +0530,
40,55,62,83,6,11,t,1.635504999954719,None,11,6,83,3,424.5652339999797,,424.5621322999941,424.5652339999797,425.5476886999677,425.5476886999677,425.5562591999769,427.19067619997077,t,1.635504999954719,None,934637,001,2025-11-03_09h44.11.382,delay discounting,,2025.1.1,120.24549327658234,2025-11-03 09h44.14.524500 +0530,
11,30,7,84,0,12,l,2.017704199999571,None,12,0,84,0,427.1993845999823,,427.196911899955,427.1993845999823,428.1897795999539,428.1897795999539,428.19808750000084,430.21511970000574,l,2.017704199999571,None,934637,001,2025-11-03_09h44.11.382,delay discounting,,2025.1.1,120.24549327658234,2025-11-03 09h44.14.524500 +0530,
27,50,21,85,1,12,l,2.292000600020401,None,12,1,85,2,430.22257250000257,,430.2195219999994,430.22257250000257,431.2061936999671,431.2061936999671,431.21449509996455,433.50739270000486,l,2.292000600020401,None,934637,001,2025-11-03_09h44.11.382,delay discounting,,2025.1.1,120.24549327658234,2025-11-03 09h44.14.524500 +0530,
49,60,89,86,2,12,t,1.5079531000228599,None,12,2,86,4,433.51560729998164,,433.51275329996133,433.51560729998164,434.5064261999796,434.5064261999796,434.5145199999679,436.0155273999553,t,1.5079531000228599,None,934637,001,2025-11-03_09h44.11.382,delay discounting,,2025.1.1,120.24549327658234,2025-11-03 09h44.14.524500 +0530,
40,55,62,87,3,12,t,1.790616099955514,None,12,3,87,3,436.02483219996793,,436.0215388999786,436.02483219996793,437.01446089998353,437.01446089998353,437.0229140999727,438.807230299979,t,1.790616099955514,None,934637,001,2025-11-03_09h44.11.382,delay discounting,,2025.1.1,120.24549327658234,2025-11-03 09h44.14.524500 +0530,
67,75,119,88,4,12,t,1.9415560000343248,None,12,4,88,5,438.8156841999735,,438.8127288999967,438.8156841999735,439.80626659997506,439.80626659997506,439.81459599995287,441.7568644999992,t,1.9415560000343248,None,934637,001,2025-11-03_09h44.11.382,delay discounting,,2025.1.1,120.24549327658234,2025-11-03 09h44.14.524500 +0530,
78,80,162,89,5,12,t,2.802730600000359,None,12,5,89,6,441.76495499996236,,441.762517199968,441.76495499996236,442.74750080000376,442.74750080000376,442.7562238999526,445.5568017999758,t,2.802730600000359,None,934637,001,2025-11-03_09h44.11.382,delay discounting,,2025.1.1,120.24549327658234,2025-11-03 09h44.14.524500 +0530,
15,35,13,90,6,12,l,1.2724716000375338,None,12,6,90,1,445.5646124999621,,445.5616802999866,445.5646124999621,446.55604910000693,446.55604910000693,446.55604910000693,447.8322477999609,l,1.2724716000375338,None,934637,001,2025-11-03_09h44.11.382,delay discounting,,2025.1.1,120.24549327658234,2025-11-03 09h44.14.524500 +0530,
40,55,62,91,0,13,t,1.2996993000269867,None,13,0,91,3,447.83988599997247,,447.8369854000048,447.83988599997247,448.83126219996484,448.83126219996484,448.83126219996484,450.1396208999795,t,1.2996993000269867,None,934637,001,2025-11-03_09h44.11.382,delay discounting,,2025.1.1,120.24549327658234,2025-11-03 09h44.14.524500 +0530,
27,50,21,92,1,13,l,1.834855399967637,None,13,1,92,2,450.14749659999507,,450.1447409999673,450.14749659999507,451.13069439999526,451.13069439999526,451.1391779999831,452.97339790000115,l,1.834855399967637,None,934637,001,2025-11-03_09h44.11.382,delay discounting,,2025.1.1,120.24549327658234,2025-11-03 09h44.14.524500 +0530,
78,80,162,93,2,13,t,1.3975210000062361,None,13,2,93,6,452.9810003999737,,452.9782050999929,452.9810003999737,453.96517999999924,453.96517999999924,453.9724645999959,455.3650182999554,t,1.3975210000062361,None,934637,001,2025-11-03_09h44.11.382,delay discounting,,2025.1.1,120.24549327658234,2025-11-03 09h44.14.524500 +0530,
49,60,89,94,3,13,l,2.0751404000329785,None,13,3,94,4,455.37500070000533,,455.37167500000214,455.37500070000533,456.35581199999433,456.35581199999433,456.3720074999728,458.4317093999707,l,2.0751404000329785,None,934637,001,2025-11-03_09h44.11.382,delay discounting,,2025.1.1,120.24549327658234,2025-11-03 09h44.14.524500 +0530,
15,35,13,95,4,13,l,1.9633404000196606,None,13,4,95,1,458.4394276999519,,458.43637159996433,458.4394276999519,459.42228419997264,459.42228419997264,459.43036389996996,461.38989469996886,l,1.9633404000196606,None,934637,001,2025-11-03_09h44.11.382,delay discounting,,2025.1.1,120.24549327658234,2025-11-03 09h44.14.524500 +0530,
11,30,7,96,5,13,l,2.0351731999544427,None,13,5,96,0,461.3979768999852,,461.39501049998216,461.3979768999852,462.38896439998643,462.38896439998643,462.38896439998643,464.43220759998076,l,2.0351731999544427,None,934637,001,2025-11-03_09h44.11.382,delay discounting,,2025.1.1,120.24549327658234,2025-11-03 09h44.14.524500 +0530,
67,75,119,97,6,13,t,2.0639469999587163,None,13,6,97,5,464.44220999995014,,464.43913549999706,464.44220999995014,465.43060889997287,465.43060889997287,465.4389813999878,467.49764229997527,t,2.0639469999587163,None,934637,001,2025-11-03_09h44.11.382,delay discounting,,2025.1.1,120.24549327658234,2025-11-03 09h44.14.524500 +0530,
67,75,119,98,0,14,t,1.3942861999967135,None,14,0,98,5,467.5055607999675,,467.4979189999867,467.5055607999675,468.48900399997365,468.48900399997365,468.49720280000474,469.8898653999786,t,1.3942861999967135,None,934637,001,2025-11-03_09h44.11.382,delay discounting,,2025.1.1,120.24549327658234,2025-11-03 09h44.14.524500 +0530,
15,35,13,99,1,14,l,2.259917300019879,None,14,1,99,1,469.89872040000046,,469.89595310000004,469.89872040000046,470.88034209999023,470.88034209999023,470.8973595999996,473.14819469995564,l,2.259917300019879,None,934637,001,2025-11-03_09h44.11.382,delay discounting,,2025.1.1,120.24549327658234,2025-11-03 09h44.14.524500 +0530,
49,60,89,100,2,14,t,1.9309795000008307,None,14,2,100,4,473.1563946999959,,473.15378679998685,473.1563946999959,474.1468512999709,474.1468512999709,474.1468512999709,476.080844799988,t,1.9309795000008307,None,934637,001,2025-11-03_09h44.11.382,delay discounting,,2025.1.1,120.24549327658234,2025-11-03 09h44.14.524500 +0530,
78,80,162,101,3,14,l,2.7898371999617666,None,14,3,101,6,476.0883870999678,,476.08533299999544,476.0883870999678,477.0719214999699,477.0719214999699,477.0805434999638,479.8645825999556,l,2.7898371999617666,None,934637,001,2025-11-03_09h44.11.382,delay discounting,,2025.1.1,120.24549327658234,2025-11-03 09h44.14.524500 +0530,
11,30,7,102,4,14,l,1.4993702999781817,None,14,4,102,0,479.8722706999979,,479.86928949999856,479.8722706999979,480.8639373999904,480.8639373999904,480.8639373999904,482.3642954999814,l,1.4993702999781817,None,934637,001,2025-11-03_09h44.11.382,delay discounting,,2025.1.1,120.24549327658234,2025-11-03 09h44.14.524500 +0530,
27,50,21,103,5,14,l,3.3536132000153884,None,14,5,103,2,482.3725661999779,,482.3697336000041,482.3725661999779,483.36327699996764,483.36327699996764,483.36327699996764,486.722371699987,l,3.3536132000153884,None,934637,001,2025-11-03_09h44.11.382,delay discounting,,2025.1.1,120.24549327658234,2025-11-03 09h44.14.524500 +0530,
40,55,62,104,6,14,t,1.6158375999657437,None,14,6,104,3,486.7318707999657,,486.7287670999649,486.7318707999657,487.7134684000048,487.7134684000048,487.73041759995976,489.3317129999632,t,1.6158375999657437,None,934637,001,2025-11-03_09h44.11.382,delay discounting,,2025.1.1,120.24549327658234,2025-11-03 09h44.14.524500 +0530,
