pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,fixation.stopped,line1.started,line2.started,line3.started,line4.started,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
-150,x,56,0,14,z,0,0.5380172000732273,None,14,0,56,0,,,,,206.52155740000308,,206.50598679995164,206.52155740000308,207.52069799997844,207.52069799997844,207.52069799997844,207.52069799997844,207.52069799997844,208.51986699993722,208.51986699993722,209.07010690006427,z,0,0.5380172000732273,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-50,v,57,1,14,x,0,0.07618600013665855,None,14,1,57,1,,,,,209.08626020001248,,209.0705938001629,209.08626020001248,210.08561210008338,210.08561210008338,210.08561210008338,210.08561210008338,210.08561210008338,211.08474550000392,211.08474550000392,211.16867209994234,x,0,0.07618600013665855,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
50,c,58,2,14,c,1,0.7575999000109732,None,14,2,58,2,,,,,211.18450400000438,,211.16916649998166,211.18450400000438,212.1838473000098,212.1838473000098,212.1838473000098,212.1838473000098,212.1838473000098,213.18302779993974,213.18302779993974,213.9490133000072,c,1,0.7575999000109732,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
150,z,59,3,14,v,0,0.637123900000006,None,14,3,59,3,,,,,213.96546770003624,,213.94923490006477,213.96546770003624,214.9648901000619,214.9648901000619,214.9648901000619,214.9648901000619,214.9648901000619,215.9634759000037,215.9634759000037,216.61413570004515,v,0,0.637123900000006,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-150,x,60,0,15,z,0,0.6554929001722485,None,15,0,60,0,,,,,216.63004660001025,,216.61465550004505,216.63004660001025,217.6295801999513,217.6295801999513,217.6295801999513,217.6295801999513,217.6295801999513,218.62850460014306,218.62850460014306,219.2950550999958,z,0,0.6554929001722485,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-50,v,61,1,15,x,0,0.6096389999147505,None,15,1,61,1,,,,,219.311047000112,,219.29554510000162,219.311047000112,220.32695599994622,220.31019750004634,220.31019750004634,220.31019750004634,220.31019750004634,221.30968880001456,221.30968880001456,221.92635890003294,x,0,0.6096389999147505,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
50,c,62,2,15,c,1,0.6271493001841009,None,15,2,62,2,,,,,221.94226130004972,,221.92684970004484,221.94226130004972,222.94137410004623,222.94137410004623,222.94137410004623,222.94137410004623,222.94137410004623,223.94053000002168,223.94053000002168,224.57392160012387,c,1,0.6271493001841009,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
150,z,63,3,15,v,0,0.6321892000269145,None,15,3,63,3,,,,,224.58997550001368,,224.5743321001064,224.58997550001368,225.5895773000084,225.57268019998446,225.57268019998446,225.57268019998446,225.57268019998446,226.5884732999839,226.5884732999839,227.22193240001798,v,0,0.6321892000269145,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-150,x,64,0,16,z,0,0.6183093001600355,None,16,0,64,0,,,,,227.2380576999858,,227.22242060001008,227.2380576999858,228.25340529996902,228.2367378999479,228.2367378999479,228.2367378999479,228.2367378999479,229.23628109996207,229.23628109996207,229.87004860001616,z,0,0.6183093001600355,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-50,v,65,1,16,x,0,0.6646279999986291,None,16,1,65,1,,,,,229.88584160013124,,229.8705828001257,229.88584160013124,230.88500720006414,230.88500720006414,230.88500720006414,230.88500720006414,230.88500720006414,231.88423520000651,231.88423520000651,232.55050040013157,x,0,0.6646279999986291,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
50,c,66,2,16,c,1,0.46166349994018674,None,16,2,66,2,,,,,232.56699270009995,,232.55068540014327,232.56699270009995,233.56605989998206,233.56605989998206,233.56605989998206,233.56605989998206,233.56605989998206,234.5653605000116,234.5653605000116,235.03187750000507,c,1,0.46166349994018674,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
150,z,67,3,16,v,0,0.46490730019286275,None,16,3,67,3,,,,,235.04832900012843,,235.03238210012205,235.04832900012843,236.06385589996353,236.04723240016028,236.04723240016028,236.04723240016028,236.04723240016028,237.04620840004645,237.04620840004645,237.51258009998128,v,0,0.46490730019286275,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-150,x,68,0,17,z,0,0.40701219998300076,None,17,0,68,0,,,,,237.52890649996698,,237.51277950010262,237.52890649996698,238.52873710007407,238.51198479998857,238.51198479998857,238.51198479998857,238.51198479998857,239.52788780000992,239.52788780000992,239.94493949995376,z,0,0.40701219998300076,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-50,v,69,1,17,x,0,0.40700850007124245,None,17,1,69,1,,,,,239.96071820007637,,239.9455612001475,239.96071820007637,240.95997460000217,240.95997460000217,240.95997460000217,240.95997460000217,240.95997460000217,241.95939440000802,241.95939440000802,242.3761110000778,x,0,0.40700850007124245,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
50,c,70,2,17,c,1,0.7521332998294383,None,17,2,70,2,,,,,242.39210580009967,,242.3766722001601,242.39210580009967,243.39132619998418,243.39132619998418,243.39132619998418,243.39132619998418,243.39132619998418,244.39036600012332,244.39036600012332,245.15676939999685,c,1,0.7521332998294383,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
150,z,71,3,17,v,0,0.6503333998844028,None,17,3,71,3,,,,,245.17287819995545,,245.15701460000128,245.17287819995545,246.17205239995383,246.17205239995383,246.17205239995383,246.17205239995383,246.17205239995383,247.17131990008056,247.17131990008056,247.83843220002018,v,0,0.6503333998844028,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-150,x,72,0,18,z,0,0.9012657999992371,None,18,0,72,0,,,,,247.85437860013917,,247.83887410000898,247.85437860013917,248.85367129999213,248.85367129999213,248.85367129999213,248.85367129999213,248.85367129999213,249.85271400003694,249.85271400003694,250.7693002000451,z,0,0.9012657999992371,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-50,v,73,1,18,x,0,0.6578151001594961,None,18,1,73,1,,,,,250.78543759998865,,250.76978650013916,250.78543759998865,251.7844873999711,251.7844873999711,251.7844873999711,251.7844873999711,251.7844873999711,252.7837159000337,252.7837159000337,253.45067250006832,x,0,0.6578151001594961,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
50,c,74,2,18,c,1,0.6731042999308556,None,18,2,74,2,,,,,253.466204599943,,253.45115570002235,253.466204599943,254.4656774001196,254.4656774001196,254.4656774001196,254.4656774001196,254.4656774001196,255.46449650009163,255.46449650009163,256.1480577001348,c,1,0.6731042999308556,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
150,z,75,3,18,v,0,0.8742297999560833,None,18,3,75,3,,,,,256.16398190008476,,256.1485457001254,256.16398190008476,257.1633808000479,257.1633808000479,257.1633808000479,257.1633808000479,257.1633808000479,258.1622162000276,258.1622162000276,259.04597560013644,v,0,0.8742297999560833,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-150,x,76,0,19,z,0,0.7749715999234468,None,19,0,76,0,,,,,259.06170510011725,,259.0464552999474,259.06170510011725,260.06057650013827,260.06057650013827,260.06057650013827,260.06057650013827,260.06057650013827,261.0602837000042,261.0602837000042,261.8433302999474,z,0,0.7749715999234468,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-50,v,77,1,19,x,0,0.7532194999512285,None,19,1,77,1,,,,,261.8596572999377,,261.84383270004764,261.8596572999377,262.8586428000126,262.8586428000126,262.8586428000126,262.8586428000126,262.8586428000126,263.85794260003604,263.85794260003604,264.62422040011734,x,0,0.7532194999512285,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
50,c,78,2,19,c,1,0.7126650998834521,None,19,2,78,2,,,,,264.64043619995937,,264.6247113000136,264.64043619995937,265.6399950000923,265.6399950000923,265.6399950000923,265.6399950000923,265.6399950000923,266.63889169995673,266.63889169995673,267.3549353000708,c,1,0.7126650998834521,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
150,z,79,3,19,v,0,0.5892415000125766,None,19,3,79,3,,,,,267.37131820013747,,267.3551185000688,267.37131820013747,268.3707183999941,268.3542295000516,268.3542295000516,268.3542295000516,268.3542295000516,269.37026680004783,269.37026680004783,269.9702256000601,v,0,0.5892415000125766,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-150,x,80,0,20,z,0,0.7641472998075187,None,20,0,80,0,,,,,269.98608299996704,,269.9707070000004,269.98608299996704,270.9853672001045,270.9853672001045,270.9853672001045,270.9853672001045,270.9853672001045,271.98464699997567,271.98464699997567,272.75077809998766,z,0,0.7641472998075187,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-50,v,81,1,20,x,0,0.6176422999706119,None,20,1,81,1,,,,,272.7671282000374,,272.7512232000008,272.7671282000374,273.76650280016474,273.76650280016474,273.76650280016474,273.76650280016474,273.76650280016474,274.76526829996146,274.76526829996146,275.39979030005634,x,0,0.6176422999706119,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
50,c,82,2,20,c,1,0.6266412001568824,None,20,2,82,2,,,,,275.4148798000533,,275.4002897001337,275.4148798000533,276.4143086001277,276.4143086001277,276.4143086001277,276.4143086001277,276.4143086001277,277.41377730015665,277.41377730015665,278.04681540001184,c,1,0.6266412001568824,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
150,z,83,3,20,v,0,0.6341655999422073,None,20,3,83,3,,,,,278.0629632000346,,278.04737140005454,278.0629632000346,279.0786675000563,279.062156900065,279.062156900065,279.062156900065,279.062156900065,280.0610118000768,280.0610118000768,280.71135630016215,v,0,0.6341655999422073,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-150,x,84,0,21,z,0,0.7291842000558972,None,21,0,84,0,,,,,280.7274619000964,,280.71184090012684,280.7274619000964,281.74298640014604,281.7266114000231,281.7266114000231,281.7266114000231,281.7266114000231,282.72559090005234,282.72559090005234,283.45895010000095,z,0,0.7291842000558972,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-50,v,85,1,21,x,0,1.0777197999414057,None,21,1,85,1,,,,,283.4751639999449,,283.4594374001026,283.4751639999449,284.4907208001241,284.4742835999932,284.4742835999932,284.4742835999932,284.4742835999932,285.47355080000125,285.47355080000125,286.55660070013255,x,0,1.0777197999414057,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
50,c,86,2,21,c,1,0.6655110998544842,None,21,2,86,2,,,,,286.5724329999648,,286.5570517000742,286.5724329999648,287.5715473999735,287.5715473999735,287.5715473999735,287.5715473999735,287.5715473999735,288.57077660015784,288.57077660015784,289.2372467999812,c,1,0.6655110998544842,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
150,z,87,3,21,v,0,0.6352677000686526,None,21,3,87,3,,,,,289.2535429999698,,289.23772950004786,289.2535429999698,290.2527757000644,290.2362242001109,290.2362242001109,290.2362242001109,290.2362242001109,291.251825600164,291.251825600164,291.90192269999534,v,0,0.6352677000686526,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-150,x,88,0,22,z,0,0.6013870001770556,None,22,0,88,0,,,,,291.9195340999868,,291.90242830011994,291.9195340999868,292.9342020000331,292.91741620004177,292.91741620004177,292.91741620004177,292.91741620004177,293.91649880004115,293.91649880004115,294.5332989001181,z,0,0.6013870001770556,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-50,v,89,1,22,x,0,0.6704659000970423,None,22,1,89,1,,,,,294.54938820004463,,294.5338085000403,294.54938820004463,295.5651394999586,295.5486060001422,295.5486060001422,295.5486060001422,295.5486060001422,296.54772040015087,296.54772040015087,297.2306951000355,x,0,0.6704659000970423,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
50,c,90,2,22,c,1,0.8335857999045402,None,22,2,90,2,,,,,297.24694019998424,,297.2311875000596,297.24694019998424,298.2463652000297,298.2463652000297,298.2463652000297,298.2463652000297,298.2463652000297,299.24553399998695,299.24553399998695,300.09472790011205,c,1,0.8335857999045402,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
150,z,91,3,22,v,0,0.6235269999597222,None,22,3,91,3,,,,,300.1118948000949,,300.0949228000827,300.1118948000949,301.1272181000095,301.1103970000986,301.1103970000986,301.1103970000986,301.1103970000986,302.10940490011126,302.10940490011126,302.74326080014,v,0,0.6235269999597222,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-150,x,92,0,23,z,0,0.7483015002217144,None,23,0,92,0,,,,,302.7593739000149,,302.7437432000879,302.7593739000149,303.7749861001503,303.7585067001637,303.7585067001637,303.7585067001637,303.7585067001637,304.7575551001355,304.7575551001355,305.50744730001315,z,0,0.7483015002217144,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-50,v,93,1,23,x,0,0.9546127999201417,None,23,1,93,1,,,,,305.5236119001638,,305.50795100000687,305.5236119001638,306.5226354000624,306.5226354000624,306.5226354000624,306.5226354000624,306.5226354000624,307.5217862999998,307.5217862999998,308.4883506000042,x,0,0.9546127999201417,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
50,c,94,2,23,c,1,0.6694564998615533,None,23,2,94,2,,,,,308.5044561000541,,308.488805500092,308.5044561000541,309.5036695001181,309.5036695001181,309.5036695001181,309.5036695001181,309.5036695001181,310.5024497001432,310.5024497001432,311.1859912001528,c,1,0.6694564998615533,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
150,z,95,3,23,v,0,0.34938770020380616,None,23,3,95,3,,,,,311.2021292001009,,311.1864239999559,311.2021292001009,312.2012567000929,312.2012567000929,312.2012567000929,312.2012567000929,312.2012567000929,313.20042150001973,313.20042150001973,313.5510412999429,v,0,0.34938770020380616,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-150,x,96,0,24,z,0,0.632396699860692,None,24,0,96,0,,,,,313.5670392001048,,313.5515348999761,313.5670392001048,314.5661639000755,314.5661639000755,314.5661639000755,314.5661639000755,314.5661639000755,315.5651308000088,315.5651308000088,316.1991668001283,z,0,0.632396699860692,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-50,v,97,1,24,x,0,0.6808449998497963,None,24,1,97,1,,,,,316.21481589996256,,316.1996510999743,316.21481589996256,317.2140016001649,317.2140016001649,317.2140016001649,317.2140016001649,317.2140016001649,318.21293550007977,318.21293550007977,318.8958924000617,x,0,0.6808449998497963,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
50,c,98,2,24,c,1,0.7596042999066412,None,24,2,98,2,,,,,318.91209010011517,,318.8961080999579,318.91209010011517,319.91157550015487,319.8951087000314,319.8951087000314,319.8951087000314,319.8951087000314,320.91063890000805,320.91063890000805,321.67751930002123,c,1,0.7596042999066412,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
150,z,99,3,24,v,0,0.721483499975875,None,24,3,99,3,,,,,321.69373490009457,,321.67797069996595,321.69373490009457,322.69251760002226,322.69251760002226,322.69251760002226,322.69251760002226,322.69251760002226,323.6918971000705,323.6918971000705,324.4253826001659,v,0,0.721483499975875,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-150,x,100,0,25,z,0,0.6564118000678718,None,25,0,100,0,,,,,324.4412859000731,,324.42588929994963,324.4412859000731,325.4403272001073,325.4403272001073,325.4403272001073,325.4403272001073,325.4403272001073,326.4399654001463,326.4399654001463,327.1063860000577,z,0,0.6564118000678718,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-50,v,101,1,25,x,0,0.6380422001238912,None,25,1,101,1,,,,,327.12259649997577,,327.10689290007576,327.12259649997577,328.12155110016465,328.12155110016465,328.12155110016465,328.12155110016465,328.12155110016465,329.1207630999852,329.1207630999852,329.7706761001609,x,0,0.6380422001238912,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
50,c,102,2,25,c,1,0.790945699904114,None,25,2,102,2,,,,,329.786868999945,,329.7710420000367,329.786868999945,330.7862691001501,330.7862691001501,330.7862691001501,330.7862691001501,330.7862691001501,331.7853248999454,331.7853248999454,332.58537230012007,c,1,0.790945699904114,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
150,z,103,3,25,v,0,0.7108922000043094,None,25,3,103,3,,,,,332.6010835999623,,332.5859044000972,332.6010835999623,333.6000403999351,333.6000403999351,333.6000403999351,333.6000403999351,333.6000403999351,334.59974840003997,334.59974840003997,335.3164522999432,v,0,0.7108922000043094,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-150,x,104,0,26,z,0,0.7515031001530588,None,26,0,104,0,,,,,335.33221819996834,,335.31698619993404,335.33221819996834,336.3315016999841,336.3315016999841,336.3315016999841,336.3315016999841,336.3315016999841,337.3305747001432,337.3305747001432,338.0972856001463,z,0,0.7515031001530588,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-50,v,105,1,26,x,0,0.4578914998564869,None,26,1,105,1,,,,,338.11344230012037,,338.0977747000288,338.11344230012037,339.1125640999526,339.1125640999526,339.1125640999526,339.1125640999526,339.1125640999526,340.11172910011373,340.11172910011373,340.57803980004974,x,0,0.4578914998564869,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
50,c,106,2,26,c,1,0.7165725999511778,None,26,2,106,2,,,,,340.5942393001169,,340.57824860000983,340.5942393001169,341.59394049993716,341.57704830006696,341.57704830006696,341.57704830006696,341.57704830006696,342.5929698999971,342.5929698999971,343.32644520001486,c,1,0.7165725999511778,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
150,z,107,3,26,v,0,0.4930721998680383,None,26,3,107,3,,,,,343.3424241000321,,343.3269885999616,343.3424241000321,344.34138919995166,344.34138919995166,344.34138919995166,344.34138919995166,344.34138919995166,345.340493200114,345.340493200114,345.84084439999424,v,0,0.4930721998680383,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-150,x,108,0,27,z,0,0.6955551998689771,None,27,0,108,0,,,,,345.8572148999665,,345.8413364000153,345.8572148999665,346.85638170014136,346.85638170014136,346.85638170014136,346.85638170014136,346.85638170014136,347.8550830001477,347.8550830001477,348.55553569993936,z,0,0.6955551998689771,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-50,v,109,1,27,x,0,0.6585903998930007,None,27,1,109,1,,,,,348.5713089001365,,348.55603410000913,348.5713089001365,349.57089000009,349.57089000009,349.57089000009,349.57089000009,349.57089000009,350.5699630000163,350.5699630000163,351.2366425001528,x,0,0.6585903998930007,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
50,c,110,2,27,c,1,0.6833800999447703,None,27,2,110,2,,,,,351.25256130006164,,351.237128400011,351.25256130006164,352.25161430006847,352.25161430006847,352.25161430006847,352.25161430006847,352.25161430006847,353.2507923999801,353.2507923999801,353.95126230013557,c,1,0.6833800999447703,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
150,z,111,3,27,v,0,0.6567053000908345,None,27,3,111,3,,,,,353.9671931001358,,353.9517586999573,353.9671931001358,354.9661072001327,354.9661072001327,354.9661072001327,354.9661072001327,354.9661072001327,355.96555640012957,355.96555640012957,356.6314995000139,v,0,0.6567053000908345,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-150,x,112,0,28,z,0,0.3856099999975413,None,28,0,112,0,,,,,356.6477797999978,,356.6317269001156,356.6477797999978,357.6473553001415,357.6305186001118,357.6305186001118,357.6305186001118,357.6305186001118,358.6465740001295,358.6465740001295,359.046792200068,z,0,0.3856099999975413,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-50,v,113,1,28,x,0,0.6661354000680149,None,28,1,113,1,,,,,359.06280210008845,,359.0473196001258,359.06280210008845,360.06203599995933,360.06203599995933,360.06203599995933,360.06203599995933,360.06203599995933,361.0610504001379,361.0610504001379,361.7279142001644,x,0,0.6661354000680149,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
50,c,114,2,28,c,1,0.8143356998916715,None,28,2,114,2,,,,,361.7441257999744,,361.728402600158,361.7441257999744,362.7431266999338,362.7431266999338,362.7431266999338,362.7431266999338,362.7431266999338,363.7423380999826,363.7423380999826,364.55893520009704,c,1,0.8143356998916715,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
150,z,115,3,28,v,0,0.82767240004614,None,28,3,115,3,,,,,364.5750134999398,,364.55944119999185,364.5750134999398,365.5740702999756,365.5740702999756,365.5740702999756,365.5740702999756,365.5740702999756,366.5730553001631,366.5730553001631,367.4066560000647,v,0,0.82767240004614,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-150,x,116,0,29,z,0,1.0510948000010103,None,29,0,116,0,,,,,367.42267310013995,,367.40713590011,367.42267310013995,368.42164100008085,368.42164100008085,368.42164100008085,368.42164100008085,368.42164100008085,369.4206573001575,369.4206573001575,370.48741960013285,z,0,1.0510948000010103,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-50,v,117,1,29,x,0,0.727164400042966,None,29,1,117,1,,,,,370.5035278000869,,370.4879010999575,370.5035278000869,371.5026041001547,371.5026041001547,371.5026041001547,371.5026041001547,371.5026041001547,372.50164070003666,372.50164070003666,373.23547370010056,x,0,0.727164400042966,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
50,c,118,2,29,c,1,0.844982799841091,None,29,2,118,2,,,,,373.25106579996645,,373.23601080011576,373.25106579996645,374.25067050009966,374.25067050009966,374.25067050009966,374.25067050009966,374.25067050009966,375.24958020006306,375.24958020006306,376.09953580005094,c,1,0.844982799841091,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
150,z,119,3,29,v,0,0.8061822999734432,None,29,3,119,3,,,,,376.1155694001354,,376.1000004999805,376.1155694001354,377.11462799995206,377.11462799995206,377.11462799995206,377.11462799995206,377.11462799995206,378.11376320011914,378.11376320011914,378.9301491000224,v,0,0.8061822999734432,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
-150,x,120,0,30,z,0,0.7764701000414789,None,30,0,120,0,,,,,378.9463669999968,,378.9303836999461,378.9463669999968,379.94563159998506,379.94563159998506,379.94563159998506,379.94563159998506,379.94563159998506,380.94455899996683,380.94455899996683,381.72827930003405,z,0,0.7764701000414789,None,,,,,392020,001,2025-10-02_22h54.08.314,motor sequence,,2025.1.1,60.00513642290505,2025-10-02 22h54.12.177838 +0530,
